Problem,SolverVendor,Formulation,Instance,n,m,LB,UB,Gap,ActualTime
Hybridflowshop,CPLEX,CP,375,100,5,1719,1720,0.00058,600.042
Hybridflowshop,CPLEX,CP,376,100,5,1895,1898,0.00158,600.04
Hybridflowshop,CPLEX,CP,377,100,5,1851,1851,0,29.336
Hybridflowshop,CPLEX,CP,378,100,5,1924,1924,0,139.594
Hybridflowshop,CPLEX,CP,379,100,5,1996,1996,0,10.43
Hybridflowshop,CPLEX,CP,380,100,5,1861,1861,0,18.708
Hybridflowshop,CPLEX,CP,381,100,5,1846,1846,0,10.613
Hybridflowshop,CPLEX,CP,382,100,5,1687,1712,0.01482,600.037
Hybridflowshop,CPLEX,CP,383,100,5,1689,1695,0.00355,600.049
Hybridflowshop,CPLEX,CP,384,100,5,1812,1822,0.00552,600.037
Hybridflowshop,CPLEX,CP,385,100,5,1818,1818,0,40.899
Hybridflowshop,CPLEX,CP,386,100,5,1871,1871,0,86.562
Hybridflowshop,CPLEX,CP,387,100,5,1854,1869,0.00809,600.027
Hybridflowshop,CPLEX,CP,388,100,5,1868,1869,0.00054,600.041
Hybridflowshop,CPLEX,CP,389,100,5,1906,1909,0.00157,600.032
Hybridflowshop,CPLEX,CP,390,100,5,1806,1806,0,135.543
Hybridflowshop,CPLEX,CP,391,100,5,1734,1742,0.00461,600.045
Hybridflowshop,CPLEX,CP,392,100,5,1789,1795,0.00335,600.045
Hybridflowshop,CPLEX,CP,393,100,5,1863,1866,0.00161,600.041
Hybridflowshop,CPLEX,CP,394,100,5,1923,1928,0.0026,600.034
Hybridflowshop,CPLEX,CP,395,100,5,1880,1885,0.00266,600.042
Hybridflowshop,CPLEX,CP,396,100,5,1853,1862,0.00486,600.036
Hybridflowshop,CPLEX,CP,397,100,5,1843,1843,0,161.001
Hybridflowshop,CPLEX,CP,398,100,5,1792,1801,0.00502,600.029
Hybridflowshop,CPLEX,CP,399,100,5,1798,1798,0,399.926
Hybridflowshop,CPLEX,CP,400,100,5,1786,1790,0.00224,600.038
Hybridflowshop,CPLEX,CP,401,100,5,1904,1904,0,92.267
Hybridflowshop,CPLEX,CP,402,100,5,1756,1764,0.00456,600.07
Hybridflowshop,CPLEX,CP,403,100,5,1981,1981,0,217.151
Hybridflowshop,CPLEX,CP,404,100,5,1755,1756,0.00057,600.037
Hybridflowshop,CPLEX,CP,405,100,5,1853,1854,0.00054,600.034
Hybridflowshop,CPLEX,CP,406,100,5,1846,1846,0,426.67
Hybridflowshop,CPLEX,CP,407,100,5,1989,1989,0,273.849
Hybridflowshop,CPLEX,CP,408,100,5,1870,1870,0,349.329
Hybridflowshop,CPLEX,CP,409,100,5,1791,1810,0.01061,600.041
Hybridflowshop,CPLEX,CP,410,100,5,1840,1846,0.00326,600.036
Hybridflowshop,CPLEX,CP,411,100,5,1829,1829,0,10.525
Hybridflowshop,CPLEX,CP,412,100,5,1916,1926,0.00522,600.048
Hybridflowshop,CPLEX,CP,413,100,5,1935,1940,0.00258,600.038
Hybridflowshop,CPLEX,CP,414,100,5,1916,1939,0.012,600.04
Hybridflowshop,CPLEX,CP,415,100,5,1860,1860,0,37.117
Hybridflowshop,CPLEX,CP,416,100,5,1984,1984,0,189.113
Hybridflowshop,CPLEX,CP,417,100,5,1864,1873,0.00483,600.038
Hybridflowshop,CPLEX,CP,418,100,5,1826,1826,0,7.957
Hybridflowshop,CPLEX,CP,419,100,5,1776,1776,0,131.892
Hybridflowshop,CPLEX,CP,420,100,5,1766,1772,0.0034,600.043
Hybridflowshop,CPLEX,CP,421,100,5,1801,1804,0.00167,600.044
Hybridflowshop,CPLEX,CP,422,100,5,2021,2021,0,1.054
Hybridflowshop,CPLEX,CP,423,100,5,1779,1779,0,296.085
Hybridflowshop,CPLEX,CP,424,100,5,1853,1854,0.00054,600.039
Hybridflowshop,CPLEX,CP,425,100,5,1772,1772,0,278.942
Hybridflowshop,CPLEX,CP,426,100,5,1903,1906,0.00158,600.032
Hybridflowshop,CPLEX,CP,427,100,5,1762,1762,0,31.361
Hybridflowshop,CPLEX,CP,428,100,5,1774,1791,0.00958,600.036
Hybridflowshop,CPLEX,CP,429,100,5,1793,1793,0,529.527
Hybridflowshop,CPLEX,CP,430,100,5,1868,1868,0,13.143
Hybridflowshop,CPLEX,CP,431,100,5,1876,1878,0.00107,600.04
Hybridflowshop,CPLEX,CP,432,100,5,1909,1911,0.00105,600.03
Hybridflowshop,CPLEX,CP,433,100,5,1837,1838,0.00054,600.03
Hybridflowshop,CPLEX,CP,434,100,5,1848,1864,0.00866,600.072
Hybridflowshop,CPLEX,CP,435,100,5,1831,1831,0,98.814
Hybridflowshop,CPLEX,CP,436,100,5,1829,1829,0,33.008
Hybridflowshop,CPLEX,CP,437,100,5,1752,1779,0.01541,600.041
Hybridflowshop,CPLEX,CP,438,100,5,1968,1968,0,300.437
Hybridflowshop,CPLEX,CP,439,100,5,1839,1839,0,341.445
Hybridflowshop,CPLEX,CP,440,100,5,1914,1914,0,29.412
Hybridflowshop,CPLEX,CP,441,100,5,1832,1832,0,59.277
Hybridflowshop,CPLEX,CP,442,100,5,1728,1732,0.00231,600.034
Hybridflowshop,CPLEX,CP,443,100,5,1896,1913,0.00897,600.027
Hybridflowshop,CPLEX,CP,444,100,5,1802,1802,0,2.332
Hybridflowshop,CPLEX,CP,445,100,5,1862,1873,0.00591,600.028
Hybridflowshop,CPLEX,CP,446,100,5,1810,1815,0.00276,600.029
Hybridflowshop,CPLEX,CP,447,100,5,1816,1818,0.0011,600.031
Hybridflowshop,CPLEX,CP,448,100,5,1832,1832,0,310.267
Hybridflowshop,CPLEX,CP,449,100,5,1781,1781,0,74.694
Hybridflowshop,CPLEX,CP,450,100,5,1746,1756,0.00573,600.042
Hybridflowshop,CPLEX,CP,451,100,5,1201,1209,0.00666,600.088
Hybridflowshop,CPLEX,CP,452,100,5,1225,1227,0.00163,600.029
Hybridflowshop,CPLEX,CP,453,100,5,1152,1163,0.00955,600.026
Hybridflowshop,CPLEX,CP,454,100,5,1070,1079,0.00841,600.037
Hybridflowshop,CPLEX,CP,455,100,5,1191,1200,0.00756,600.034
Hybridflowshop,CPLEX,CP,456,100,5,1110,1124,0.01261,600.031
Hybridflowshop,CPLEX,CP,457,100,5,1154,1160,0.0052,600.032
Hybridflowshop,CPLEX,CP,458,100,5,1193,1198,0.00419,600.026
Hybridflowshop,CPLEX,CP,459,100,5,1106,1113,0.00633,600.034
Hybridflowshop,CPLEX,CP,460,100,5,1111,1112,0.0009,600.026
Hybridflowshop,CPLEX,CP,461,100,5,1130,1144,0.01239,600.025
Hybridflowshop,CPLEX,CP,462,100,5,1062,1071,0.00847,600.026
Hybridflowshop,CPLEX,CP,463,100,5,1184,1189,0.00422,600.038
Hybridflowshop,CPLEX,CP,464,100,5,1091,1112,0.01925,600.038
Hybridflowshop,CPLEX,CP,465,100,5,1168,1168,0,296.362
Hybridflowshop,CPLEX,CP,466,100,5,1167,1174,0.006,600.034
Hybridflowshop,CPLEX,CP,467,100,5,1159,1159,0,408.638
Hybridflowshop,CPLEX,CP,468,100,5,1128,1141,0.01152,600.027
Hybridflowshop,CPLEX,CP,469,100,5,1048,1074,0.02481,600.029
Hybridflowshop,CPLEX,CP,470,100,5,1141,1141,0,158.431
Hybridflowshop,CPLEX,CP,471,100,5,1132,1142,0.00883,600.029
Hybridflowshop,CPLEX,CP,472,100,5,1130,1149,0.01681,600.092
Hybridflowshop,CPLEX,CP,473,100,5,1099,1100,0.00091,600.037
Hybridflowshop,CPLEX,CP,474,100,5,1106,1106,0,225.563
Hybridflowshop,CPLEX,CP,475,100,5,1228,1228,0,470.606
Hybridflowshop,CPLEX,CP,476,100,5,1063,1079,0.01505,600.023
Hybridflowshop,CPLEX,CP,477,100,5,1135,1143,0.00705,600.04
Hybridflowshop,CPLEX,CP,478,100,5,1164,1190,0.02234,600.026
Hybridflowshop,CPLEX,CP,479,100,5,1157,1157,0,523.414
Hybridflowshop,CPLEX,CP,480,100,5,1133,1139,0.0053,600.037
Hybridflowshop,CPLEX,CP,481,100,5,1101,1112,0.00999,600.03
Hybridflowshop,CPLEX,CP,482,100,5,1130,1152,0.01947,600.032
Hybridflowshop,CPLEX,CP,483,100,5,1097,1100,0.00273,600.029
Hybridflowshop,CPLEX,CP,484,100,5,1148,1154,0.00523,600.032
Hybridflowshop,CPLEX,CP,485,100,5,1091,1103,0.011,600.04
Hybridflowshop,CPLEX,CP,486,100,5,1149,1152,0.00261,600.039
Hybridflowshop,CPLEX,CP,487,100,5,1203,1208,0.00416,600.029
Hybridflowshop,CPLEX,CP,488,100,5,1120,1133,0.01161,600.03
Hybridflowshop,CPLEX,CP,489,100,5,1238,1238,0,187.134
Hybridflowshop,CPLEX,CP,490,100,5,1113,1113,0,384.754
Hybridflowshop,CPLEX,CP,491,100,5,1190,1203,0.01092,600.035
Hybridflowshop,CPLEX,CP,492,100,5,1110,1121,0.00991,600.026
Hybridflowshop,CPLEX,CP,493,100,5,1180,1187,0.00593,600.029
Hybridflowshop,CPLEX,CP,494,100,5,1167,1167,0,72.03
Hybridflowshop,CPLEX,CP,495,100,5,1128,1139,0.00975,600.108
Hybridflowshop,CPLEX,CP,496,100,5,1110,1110,0,271.163
Hybridflowshop,CPLEX,CP,497,100,5,1124,1131,0.00623,600.028
Hybridflowshop,CPLEX,CP,498,100,5,1114,1126,0.01077,600.031
Hybridflowshop,CPLEX,CP,499,100,5,1189,1197,0.00673,600.031
Hybridflowshop,CPLEX,CP,500,100,5,1131,1142,0.00973,600.026
Hybridflowshop,CPLEX,CP,501,100,5,1051,1062,0.01047,600.032
Hybridflowshop,CPLEX,CP,502,100,5,1067,1080,0.01218,600.029
Hybridflowshop,CPLEX,CP,503,100,5,1130,1133,0.00265,600.03
Hybridflowshop,CPLEX,CP,504,100,5,1176,1200,0.02041,600.028
Hybridflowshop,CPLEX,CP,505,100,5,1147,1162,0.01308,600.032
Hybridflowshop,CPLEX,CP,506,100,5,1118,1133,0.01342,600.032
Hybridflowshop,CPLEX,CP,507,100,5,1177,1186,0.00765,600.034
Hybridflowshop,CPLEX,CP,508,100,5,1226,1231,0.00408,600.032
Hybridflowshop,CPLEX,CP,509,100,5,1110,1126,0.01441,600.031
Hybridflowshop,CPLEX,CP,510,100,5,1100,1102,0.00182,600.03
Hybridflowshop,CPLEX,CP,511,100,5,1135,1144,0.00793,600.03
Hybridflowshop,CPLEX,CP,512,100,5,1165,1167,0.00172,600.036
Hybridflowshop,CPLEX,CP,513,100,5,1207,1209,0.00166,600.035
Hybridflowshop,CPLEX,CP,514,100,5,1096,1096,0,38.005
Hybridflowshop,CPLEX,CP,515,100,5,1160,1160,0,497.059
Hybridflowshop,CPLEX,CP,516,100,5,1118,1131,0.01163,600.032
Hybridflowshop,CPLEX,CP,517,100,5,1183,1183,0,9.279
Hybridflowshop,CPLEX,CP,518,100,5,1156,1160,0.00346,600.029
Hybridflowshop,CPLEX,CP,519,100,5,1099,1107,0.00728,600.033
Hybridflowshop,CPLEX,CP,520,100,5,1129,1136,0.0062,600.037
Hybridflowshop,CPLEX,CP,521,100,5,1080,1084,0.0037,600.04
Hybridflowshop,CPLEX,CP,522,100,5,1140,1152,0.01053,600.029
Hybridflowshop,CPLEX,CP,523,100,5,1121,1134,0.0116,600.111
Hybridflowshop,CPLEX,CP,524,100,5,1113,1116,0.0027,600.03
Hybridflowshop,CPLEX,CP,525,100,5,1158,1158,0,3.429
Hybridflowshop,CPLEX,CP,526,100,5,1187,1204,0.01432,600.032
Hybridflowshop,CPLEX,CP,527,100,5,1078,1087,0.00835,600.029
Hybridflowshop,CPLEX,CP,528,100,5,1081,1098,0.01573,600.04
Hybridflowshop,CPLEX,CP,529,100,5,1143,1156,0.01137,600.029
Hybridflowshop,CPLEX,CP,530,100,5,1170,1178,0.00684,600.027
Hybridflowshop,CPLEX,CP,531,100,5,1207,1211,0.00331,600.032
Hybridflowshop,CPLEX,CP,532,100,5,1185,1185,0,83.78
Hybridflowshop,CPLEX,CP,533,100,5,1071,1073,0.00187,600.035
Hybridflowshop,CPLEX,CP,534,100,5,1213,1213,0,548.227
Hybridflowshop,CPLEX,CP,535,100,5,1114,1129,0.01346,600.039
Hybridflowshop,CPLEX,CP,536,100,5,1066,1075,0.00844,600.044
Hybridflowshop,CPLEX,CP,537,100,5,1115,1123,0.00717,600.037
Hybridflowshop,CPLEX,CP,538,100,5,1118,1129,0.00984,600.035
Hybridflowshop,CPLEX,CP,539,100,5,1111,1123,0.0108,600.035
Hybridflowshop,CPLEX,CP,540,100,5,1201,1205,0.00333,600.036
Hybridflowshop,CPLEX,CP,541,100,10,2010,2118,0.05373,600.076
Hybridflowshop,CPLEX,CP,542,100,10,2030,2168,0.06798,600.055
Hybridflowshop,CPLEX,CP,543,100,10,2001,2122,0.06047,600.075
Hybridflowshop,CPLEX,CP,544,100,10,2048,2184,0.06641,600.064
Hybridflowshop,CPLEX,CP,545,100,10,2121,2146,0.01179,600.061
Hybridflowshop,CPLEX,CP,546,100,10,2016,2164,0.07341,600.162
Hybridflowshop,CPLEX,CP,547,100,10,1993,2138,0.07275,600.065
Hybridflowshop,CPLEX,CP,548,100,10,1921,2093,0.08954,600.063
Hybridflowshop,CPLEX,CP,549,100,10,2126,2205,0.03716,600.067
Hybridflowshop,CPLEX,CP,550,100,10,2038,2212,0.08538,600.075
Hybridflowshop,CPLEX,CP,551,100,10,1942,2095,0.07878,600.077
Hybridflowshop,CPLEX,CP,552,100,10,2071,2201,0.06277,600.067
Hybridflowshop,CPLEX,CP,553,100,10,2036,2156,0.05894,600.069
Hybridflowshop,CPLEX,CP,554,100,10,1955,2152,0.10077,600.071
Hybridflowshop,CPLEX,CP,555,100,10,1961,2068,0.05456,600.07
Hybridflowshop,CPLEX,CP,556,100,10,2016,2149,0.06597,600.076
Hybridflowshop,CPLEX,CP,557,100,10,2017,2140,0.06098,600.067
Hybridflowshop,CPLEX,CP,558,100,10,2016,2205,0.09375,600.067
Hybridflowshop,CPLEX,CP,559,100,10,2075,2208,0.0641,600.054
Hybridflowshop,CPLEX,CP,560,100,10,2077,2258,0.08714,600.065
Hybridflowshop,CPLEX,CP,561,100,10,2052,2173,0.05897,600.184
Hybridflowshop,CPLEX,CP,562,100,10,2143,2252,0.05086,600.062
Hybridflowshop,CPLEX,CP,563,100,10,2021,2157,0.06729,600.068
Hybridflowshop,CPLEX,CP,564,100,10,2032,2238,0.10138,600.071
Hybridflowshop,CPLEX,CP,565,100,10,2117,2263,0.06897,600.081
Hybridflowshop,CPLEX,CP,566,100,10,2159,2215,0.02594,600.072
Hybridflowshop,CPLEX,CP,567,100,10,1971,2159,0.09538,600.068
Hybridflowshop,CPLEX,CP,568,100,10,2072,2165,0.04488,600.051
Hybridflowshop,CPLEX,CP,569,100,10,2138,2259,0.05659,600.072
Hybridflowshop,CPLEX,CP,570,100,10,1993,2166,0.0868,600.075
Hybridflowshop,CPLEX,CP,571,100,10,2030,2118,0.04335,600.079
Hybridflowshop,CPLEX,CP,572,100,10,2049,2196,0.07174,600.074
Hybridflowshop,CPLEX,CP,573,100,10,2015,2144,0.06402,600.077
Hybridflowshop,CPLEX,CP,574,100,10,2065,2159,0.04552,600.079
Hybridflowshop,CPLEX,CP,575,100,10,2083,2238,0.07441,600.062
Hybridflowshop,CPLEX,CP,576,100,10,2117,2180,0.02976,600.072
Hybridflowshop,CPLEX,CP,577,100,10,2024,2117,0.04595,600.063
Hybridflowshop,CPLEX,CP,578,100,10,2156,2255,0.04592,600.193
Hybridflowshop,CPLEX,CP,579,100,10,2033,2152,0.05853,600.079
Hybridflowshop,CPLEX,CP,580,100,10,2045,2197,0.07433,600.064
Hybridflowshop,CPLEX,CP,581,100,10,2066,2173,0.05179,600.062
Hybridflowshop,CPLEX,CP,582,100,10,1969,2125,0.07923,600.055
Hybridflowshop,CPLEX,CP,583,100,10,2033,2110,0.03788,600.077
Hybridflowshop,CPLEX,CP,584,100,10,2029,2204,0.08625,600.073
Hybridflowshop,CPLEX,CP,585,100,10,1978,2121,0.0723,600.074
Hybridflowshop,CPLEX,CP,586,100,10,2001,2136,0.06747,600.068
Hybridflowshop,CPLEX,CP,587,100,10,2099,2204,0.05002,600.064
Hybridflowshop,CPLEX,CP,588,100,10,1979,2092,0.0571,600.07
Hybridflowshop,CPLEX,CP,589,100,10,1957,2112,0.0792,600.068
Hybridflowshop,CPLEX,CP,590,100,10,1993,2036,0.02158,600.065
Hybridflowshop,CPLEX,CP,591,100,10,2160,2211,0.02361,600.063
Hybridflowshop,CPLEX,CP,592,100,10,1978,2172,0.09808,600.069
Hybridflowshop,CPLEX,CP,593,100,10,2038,2168,0.06379,600.061
Hybridflowshop,CPLEX,CP,594,100,10,2033,2210,0.08706,600.062
Hybridflowshop,CPLEX,CP,595,100,10,2049,2211,0.07906,600.074
Hybridflowshop,CPLEX,CP,596,100,10,2044,2151,0.05235,600.07
Hybridflowshop,CPLEX,CP,597,100,10,2039,2116,0.03776,600.217
Hybridflowshop,CPLEX,CP,598,100,10,2035,2168,0.06536,600.063
Hybridflowshop,CPLEX,CP,599,100,10,2064,2182,0.05717,600.057
Hybridflowshop,CPLEX,CP,600,100,10,2043,2120,0.03769,600.066
Hybridflowshop,CPLEX,CP,601,100,10,1994,2204,0.10532,600.074
Hybridflowshop,CPLEX,CP,602,100,10,2132,2288,0.07317,600.064
